Log.Event Dt,Fleet Name,Region Name,# of Customers,Active Days,Duration (hrs),NPT (All),NPT (Customer + Weather),NPT (Customer),NPT (Daylight Ops),NPT (NEX Equipment),NPT (NEX Support/Logistics/Other),NPT (Weather),Pumping Hours,Performance,Stages Completed,Time Available (hrs),Total Efficiency,Transition Time (hrs),Waiting on WL
2024-05-07,Frac 40,Central,47,47,20.53,1.568888889,0.286111111,0.286111111,0.0,1.282777778,0.0,0.0,16.485555554,0.8026616535319687,7.0,20.538611108999998,9.0,2.407499999,0.0
2024-05-07,Frac 90,West Texas,74,74,23.99,3.574444445,1.816388889,1.816388889,0.0,1.758055556,0.0,0.0,17.827777777,0.7430906923193292,9.0,23.991388886,11.0,2.295833331,0.0
2024-05-08,Frac 08,West,42,42,18.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1425,0.5613239453907187,4.0,18.068888889,6.0,7.810833334,7.098611111
2024-05-08,Frac 10,West Texas,31,31,22.95,10.945000003,0.0,0.0,0.0,10.945000003,0.0,0.0,8.263888888,0.3603090785005,5.0,22.935555558,5.0,3.6577777780000003,1.231944444
2024-05-08,Frac 18,Northeast,15,15,12.06,0.0,0.0,0.0,6.574166667,0.0,0.0,0.0,4.612777778,0.382309604940333,3.0,12.065555556,2.0,0.7702777780000001,0.0
2024-05-08,Frac 38,Central,44,44,14.54,1.44111111,0.298888889,0.298888889,0.0,1.141388888,0.0,0.0,10.995555555,0.7559969442691211,6.0,14.544444443,5.0,1.892222222,0.0
2024-05-08,Frac 40,Central,48,48,15.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.555,0.8748610563806438,6.0,15.493888888,7.0,1.828055555,0.0
2024-05-08,Frac 90,West Texas,65,65,19.04,1.9700000009999998,1.87388889,1.87388889,0.0,0.096111111,0.0,0.0,14.039999999,0.7368252255877377,9.0,19.054722221,7.0,2.336111108,0.0
2024-05-09,Frac 08,West,47,47,19.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.643055555,0.6884733455087134,6.0,19.81638889,8.0,6.060833335,4.755277779
2024-05-09,Frac 10,West Texas,39,39,9.1,0.0425,0.0,0.0,0.0,0.0425,0.0,0.0,5.268888889,0.5785396205960724,8.0,9.107222222,5.0,3.726944445,2.067222223
2024-05-09,Frac 18,Northeast,22,22,18.18,0.074444444,0.0,0.0,13.134722222,0.074444444,0.0,0.0,4.194166666,0.23030811468153192,3.0,18.21111111,2.0,0.7125,0.0
2024-05-09,Frac 38,Central,32,32,14.629999999999999,4.114444445,4.114444445,0.285277778,0.0,0.0,0.0,3.829166667,8.04361111,0.5498965038830899,6.0,14.627499999,4.0,2.331944444,0.0
2024-05-09,Frac 40,Central,39,39,11.34,1.5080555549999999,0.0,0.0,0.0,1.5080555549999999,0.0,0.0,8.001666666,0.7054242684973651,4.0,11.343055553000001,5.0,1.768611111,0.0
2024-05-09,Frac 90,West Texas,68,68,19.349999999999998,0.320000001,0.045277778,0.045277778,0.0,0.274722223,0.0,0.0,17.356666666,0.8978360202501707,8.0,19.331666668,9.0,1.356388889,0.0
2024-05-10,Frac 08,West,4,4,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.607777778,0.9955280359133127,1.0,1.615,1.0,0.0,0.0
2024-05-10,Frac 10,West Texas,52,52,9.38,0.15583333300000002,0.0,0.0,0.0,0.15583333300000002,0.0,0.0,6.824166668,0.7272215973563174,7.0,9.38388889,6.0,2.311388889,1.8541666669999999
2024-05-10,Frac 18,Northeast,16,16,18.79,0.105,0.105,0.105,13.383888889,0.0,0.0,0.0,4.430833333,0.23597899249731613,2.0,18.77638889,2.0,0.757222222,0.0
2024-05-10,Frac 38,Central,40,40,13.52,1.29638889,0.944444445,0.281388889,0.0,0.351944445,0.0,0.663055556,10.165277778,0.7524416571044635,5.0,13.509722225,5.0,1.873055556,0.0
2024-05-10,Frac 40,Central,44,44,15.91,0.227222222,0.0,0.0,0.0,0.227222222,0.0,0.0,14.517222222000001,0.914006890659648,4.0,15.883055555,8.0,1.068611111,0.0
2024-05-10,Frac 90,West Texas,68,68,22.96,1.8027777770000002,1.281111111,1.281111111,0.0,0.521666666,0.0,0.0,19.205833333,0.836804841277038,9.0,22.951388885,10.0,1.628611109,0.0
2024-05-11,Frac 10,West Texas,43,43,11.88,0.524444444,0.0,0.0,0.0,0.5175,0.006944444,0.0,7.424722222000001,0.6243197160079311,6.0,11.892499999,5.0,3.899722222,3.119444445
2024-05-11,Frac 18,Northeast,13,13,5.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333055556,0.7680074837688352,1.0,5.641944444,2.0,1.228333333,0.0
2024-05-11,Frac 32,West Texas,46,46,8.44,2.273055556,0.0,0.0,0.0,2.273055556,0.0,0.0,5.072500001,0.60329049516968,7.0,8.408055558,11.0,0.935555556,0.0
2024-05-11,Frac 38,Central,42,42,14.91,0.191388889,0.0,0.0,0.0,0.191388889,0.0,0.0,12.640833333,0.8484571640352474,4.0,14.898611113,6.0,1.8875,0.0
2024-05-11,Frac 40,Central,54,54,14.389999999999999,0.17611111000000002,0.15694444400000002,0.15694444400000002,0.0,0.019166666000000002,0.0,0.0,12.365833334,0.8597168846245512,6.0,14.383611111,9.0,1.7683333330000002,0.0
2024-05-11,Frac 90,West Texas,69,69,23.98,1.147222223,0.0,0.0,0.0,1.147222223,0.0,0.0,20.578333333,0.8587624324902573,10.0,23.962777777,11.0,1.9088888880000001,0.0
2024-05-12,Frac 08,West,5,5,23.119999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.01968631693062451,0.0,23.112499997,1.0,0.0,0.0
2024-05-12,Frac 10,West Texas,61,61,13.95,0.247777777,0.0,0.0,0.0,0.0,0.247777777,0.0,9.393611111,0.6721057338151958,12.0,13.97638889,7.0,4.211944446,3.317777778
2024-05-12,Frac 18,Northeast,12,12,19.04,0.0,0.0,0.0,15.888055551,0.0,0.0,0.0,2.576944444,0.13531410903251812,2.0,19.044166661,1.0,0.5,0.0
2024-05-12,Frac 32,West Texas,100,100,15.48,0.203333334,0.0,0.0,0.0,0.203333334,0.0,0.0,13.876944443,0.8988143429761456,15.0,15.439166666,26.0,1.1958333349999999,0.0
2024-05-12,Frac 38,Central,19,19,19.51,12.682777775000002,12.682777775000002,0.772777778,0.0,0.0,0.0,11.909999997000002,6.268611112,0.32178351948132156,2.0,19.480833332,3.0,0.465277778,0.0
2024-05-12,Frac 40,Central,38,38,10.309999999999999,0.654166666,0.0,0.0,0.0,0.654166666,0.0,0.0,7.266944444,0.7067484331507914,3.0,10.282222221,4.0,2.274722222,0.0
2024-05-12,Frac 90,West Texas,64,64,17.52,1.2522222219999999,0.404722222,0.404722222,0.0,0.8474999999999999,0.0,0.0,14.300833334,0.8165424266317816,8.0,17.51388889,8.0,1.625833332,0.0
2024-05-13,Frac 08,West,22,22,14.57,5.585833334,5.575277778,1.896944445,0.0,0.010555556,0.0,3.678333333,3.585555555,0.24614328478685976,4.0,14.566944445,2.0,5.378333334000001,4.649166667
2024-05-13,Frac 10,West Texas,26,26,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.477777778999999,0.7056726434154549,2.0,10.596666668,7.0,3.0300000000000002,2.861388889
2024-05-13,Frac 18,Northeast,1,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2024-05-13,Frac 32,West Texas,84,84,11.27,0.045833333000000004,0.0,0.0,0.0,0.045833333000000004,0.0,0.0,10.39111111,0.919793459472236,12.0,11.297222222,20.0,0.680833333,0.0
2024-05-13,Frac 38,Central,28,28,11.950000000000001,4.147777778,3.446388889,0.0,0.0,0.701388889,0.0,3.446388889,6.327222223,0.5299797575817041,3.0,11.938611112,6.0,1.412222222,0.0
2024-05-13,Frac 39,Central,4,4,23.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048611111,1.0,0.0,0.048611111,1.0,0.0,0.0
2024-05-13,Frac 40,Central,32,32,8.76,0.122777778,0.0,0.0,0.0,0.122777778,0.0,0.0,7.715833333,0.8825379677859175,5.0,8.742777778,5.0,0.858333333,0.0
2024-05-13,Frac 90,West Texas,76,76,23.98,0.457222222,0.2175,0.2175,0.0,0.239722222,0.0,0.0,20.877222223,0.871033539777628,10.0,23.96833333,12.0,1.9836111090000002,0.0
2024-05-14,Frac 08,West,29,29,16.75,2.330277778,2.0,0.0,0.0,0.330277778,0.0,2.0,7.768055557,0.4640338505737787,1.0,16.740277778,4.0,6.597499999,5.116944444
2024-05-14,Frac 10,West Texas,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14,Frac 18,Northeast,1,0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14,Frac 32,West Texas,89,89,17.04,0.8438888889999999,0.0,0.0,0.0,0.8438888889999999,0.0,0.0,14.760833333,0.8665427327064911,13.0,17.034166667,19.0,1.243333335,0.0
2024-05-14,Frac 38,Central,40,40,22.53,0.4375,0.4375,0.4375,0.0,0.0,0.0,0.0,19.621388888,0.8704068807744608,1.0,22.542777776,8.0,2.276388889,0.0
2024-05-14,Frac 39,Central,26,26,13.62,6.739166667,4.518333333,4.518333333,0.0,2.220833334,0.0,0.0,5.301944444,0.3889670069953138,1.0,13.630833332,3.0,1.5,0.0
2024-05-14,Frac 40,Central,41,41,13.379999999999999,0.268055555,0.0,0.0,0.0,0.268055555,0.0,0.0,11.778055556,0.8805657087251032,7.0,13.375555554,6.0,1.248611111,0.0
2024-05-14,Frac 90,West Texas,72,72,22.04,0.029722222,0.0,0.0,0.0,0.029722222,0.0,0.0,20.586666667,0.9347307881079281,10.0,22.024166668,11.0,1.031666668,0.0
2024-05-15,Frac 08,West,23,23,10.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.520833333,0.537133127976278,5.0,10.278333331999999,3.0,4.719166666,4.4288888889999996
2024-05-15,Frac 10,West Texas,1,0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15,Frac 32,West Texas,87,87,16.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.499166666,0.921974916837161,15.0,16.810833335,23.0,1.172777779,0.0
2024-05-15,Frac 38,Central,44,44,14.35,0.759722222,0.0,0.0,0.0,0.759722222,0.0,0.0,11.273611110000001,0.7863938459753856,4.0,14.335833333,6.0,2.190555556,0.0
2024-05-15,Frac 39,Central,39,39,10.86,4.103611111,2.037222222,2.037222222,0.0,2.0663888889999997,0.0,0.0,4.462222222,0.41097011871548095,3.0,10.857777776999999,2.0,2.122222222,0.0
2024-05-15,Frac 40,Central,41,41,10.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.97,0.7844917156150141,4.0,10.159444442,5.0,2.115555554,0.0
2024-05-15,Frac 90,West Texas,74,74,23.87,0.691388889,0.0,0.0,0.0,0.691388889,0.0,0.0,20.880277779,0.874495387222714,10.0,23.876944446,12.0,2.037499999,0.0
2024-05-16,Frac 08,West,30,30,10.959999999999999,0.133888889,0.0,0.0,0.0,0.133888889,0.0,0.0,6.297500001,0.5743710572532497,4.0,10.964166668,4.0,4.4875,4.044444445
2024-05-16,Frac 10,West Texas,24,24,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.170833334,0.9754544655870091,4.0,6.326111112,5.0,0.113888889,0.0
2024-05-16,Frac 32,West Texas,67,67,14.5,2.5230555559999996,2.459444445,0.0,0.0,0.063611111,0.0,2.459444445,10.633333333,0.7346985777714236,8.0,14.473055556,13.0,1.225,0.0
2024-05-16,Frac 38,Central,29,29,21.23,9.192777778,9.135,0.0,0.0,0.057777778,0.0,9.135,10.113888889,0.47684530356073335,3.0,21.210000001,5.0,1.771111112,0.0
2024-05-16,Frac 39,Central,19,19,18.39,9.471388888,9.471388888,0.799444444,0.0,0.0,0.0,8.671944444,8.373055556,0.45504362794767805,1.0,18.400555555,3.0,0.5,0.0
2024-05-16,Frac 40,Central,47,47,13.61,0.187500001,0.0,0.0,0.0,0.187500001,0.0,0.0,12.146111111,0.8939728491026523,4.0,13.586666668,7.0,1.156111111,0.0
2024-05-16,Frac 90,West Texas,75,75,21.78,2.475277777,2.234444444,0.0,0.0,0.240833333,0.0,2.234444444,18.1975,0.8357060850365747,9.0,21.774999998,12.0,0.865277778,0.0
2024-05-17,Frac 08,West,27,27,12.49,0.016111111,0.016111111,0.0,0.0,0.0,0.0,0.016111111,8.817777779,0.7063326065055998,3.0,12.483888890000001,5.0,3.591111111,3.1513888879999996
2024-05-17,Frac 10,West Texas,34,34,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.904166667,0.663368808511124,5.0,8.900277781,4.0,2.887500002,1.225555556
2024-05-17,Frac 18,Northeast,1,0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-17,Frac 32,West Texas,86,86,14.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.758055554,0.926087281542136,15.0,14.856111112,24.0,0.996666667,0.0
2024-05-17,Frac 38,Central,45,45,14.97,4.339722222,0.559722222,0.559722222,0.0,3.7800000000000002,0.0,0.0,8.668055556,0.5785131627773743,4.0,14.983333334,9.0,1.7999999999999998,0.0
2024-05-17,Frac 39,Central,39,39,16.8,0.331944445,0.0,0.0,0.0,0.331944445,0.0,0.0,14.691388889,0.8748345904178312,4.0,16.793333334,7.0,1.592222222,0.0
2024-05-17,Frac 40,Central,41,41,19.71,7.096111111000001,7.096111111000001,0.0,0.0,0.0,0.0,7.096111111000001,10.9275,0.5545546815529054,5.0,19.705,8.0,1.635,0.0
2024-05-17,Frac 90,West Texas,72,72,23.65,2.069166666,0.815833333,0.815833333,0.0,1.253333333,0.0,0.0,19.373055557,0.8193299030238952,8.0,23.645,11.0,1.958333332,0.0
2024-05-18,Frac 08,West,6,6,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.725277778,0.5573902898998553,1.0,3.095277778,1.0,1.37,1.37
2024-05-18,Frac 10,West Texas,36,36,12.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.262222223,0.5968813497284872,6.0,12.166944446,6.0,4.783611112,4.606666667
2024-05-18,Frac 32,West Texas,75,75,10.63,0.713611111,0.0,0.0,0.0,0.713611111,0.0,0.0,8.887222223,0.8357234279646663,8.0,10.63416667,19.0,0.9533333350000001,0.0
2024-05-18,Frac 38,Central,52,52,17.78,1.710555556,0.387222222,0.387222222,0.0,1.323333334,0.0,0.0,13.236944444,0.7446362997231477,5.0,17.776388888,8.0,2.549722223,0.0
2024-05-18,Frac 39,Central,45,45,21.27,0.606666667,0.288055556,0.288055556,0.0,0.318611111,0.0,0.0,18.375277778,0.8630717846009726,7.0,21.290555555,8.0,2.099722222,0.0
2024-05-18,Frac 40,Central,52,52,18.25,0.030000000000000002,0.0,0.0,0.0,0.030000000000000002,0.0,0.0,16.579444443,0.9090438331835178,9.0,18.238333332,9.0,1.5630555560000001,0.0
2024-05-18,Frac 90,West Texas,68,68,21.61,2.695000001,0.6775,0.6775,0.0,2.017500001,0.0,0.0,16.588333334,0.7669132377823897,8.0,21.630000001,10.0,2.153888887,0.0
2024-05-19,Frac 10,West Texas,33,33,7.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.698055557,0.6647669209707827,8.0,7.067222223,6.0,2.270833333,1.883888889
2024-05-19,Frac 32,West Texas,88,88,13.48,0.7022222220000001,0.21111111100000002,0.21111111100000002,0.0,0.491111111,0.0,0.0,11.490555557,0.8561021545041867,11.0,13.421944445,19.0,1.126111111,0.0
2024-05-19,Frac 38,Central,39,39,16.169999999999998,0.5147222220000001,0.0,0.0,0.0,0.5147222220000001,0.0,0.0,13.524999999,0.8367560879160499,4.0,16.163611109999998,7.0,1.976111111,0.0
2024-05-19,Frac 39,Central,44,44,17.36,0.74611111,0.16888888800000001,0.16888888800000001,0.0,0.5772222220000001,0.0,0.0,14.649722223,0.8440535826138691,5.0,17.356388888999998,8.0,1.852777777,0.0
2024-05-19,Frac 40,Central,51,51,14.69,1.446388889,0.026388889,0.026388889,0.0,1.42,0.0,0.0,11.075555554000001,0.7554233530917732,6.0,14.661388887,9.0,2.062222222,0.0
2024-05-19,Frac 90,West Texas,73,73,22.64,0.6725,0.499166667,0.499166667,0.0,0.173333333,0.0,0.0,20.011111112000002,0.8837528828828572,10.0,22.643333334,12.0,1.7222222200000001,0.0
2024-05-20,Frac 10,West Texas,24,24,7.24,2.017777778,0.0,0.0,0.0,0.0,0.0,0.0,2.366944444,0.3270389559930916,6.0,7.2375,2.0,2.726111111,2.726111111
2024-05-20,Frac 18,Northeast,19,19,11.34,1.365277778,0.0,0.0,0.0,1.365277778,0.0,0.0,8.961666666,0.790754675479177,3.0,11.333055553,4.0,0.95611111,0.0
2024-05-20,Frac 32,West Texas,90,90,14.76,0.012222222,0.0,0.0,0.0,0.012222222,0.0,0.0,13.67888889,0.9275744504915302,12.0,14.746944445,21.0,0.9463888890000001,0.0
2024-05-20,Frac 38,Central,42,42,14.86,1.369166667,0.610555556,0.610555556,0.0,0.758611111,0.0,0.0,10.318611111,0.6945311769320545,5.0,14.856944445,5.0,2.959444444,0.0
2024-05-20,Frac 39,Central,34,34,18.990000000000002,0.421666667,0.007777778,0.007777778,0.0,0.413888889,0.0,0.0,16.001944445,0.8423923374562498,4.0,18.995833335,6.0,2.482777778,0.0
2024-05-20,Frac 40,Central,40,40,11.969999999999999,0.942777778,0.0,0.0,0.0,0.942777778,0.0,0.0,9.07388889,0.7590036712672521,4.0,11.955,5.0,1.8533333330000001,0.0
2024-05-20,Frac 90,West Texas,74,74,18.87,0.270555555,0.027777778,0.027777778,0.0,0.242777777,0.0,0.0,16.177777777,0.8576435419778567,11.0,18.863055553,9.0,2.168888888,0.0
2024-05-21,Frac 10,West Texas,23,23,8.629999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92611111,0.8020200069787522,2.0,8.635833332999999,4.0,1.6375,1.5575
2024-05-21,Frac 18,Northeast,21,21,18.689999999999998,0.0,0.0,0.0,12.096666667000001,0.0,0.0,0.0,6.106944444,0.32662308717108085,4.0,18.697222223,3.0,0.393333333,0.0
2024-05-21,Frac 32,West Texas,91,91,12.38,0.6986111110000001,0.0,0.0,0.0,0.6986111110000001,0.0,0.0,10.260000001,0.8308252917790464,12.0,12.349166669,17.0,1.22138889,0.0
2024-05-21,Frac 38,Central,28,28,21.31,0.598611111,0.0,0.0,0.0,0.598611111,0.0,0.0,10.799722222,0.7041383681825591,4.0,15.337499999999999,5.0,3.841666667,3.3094444450000005
2024-05-21,Frac 39,Central,43,43,10.17,1.318611112,0.634722222,0.634722222,0.0,0.68388889,0.0,0.0,6.737777777,0.6619184062329293,7.0,10.179166667,3.0,2.0,0.0
2024-05-21,Frac 40,Central,19,19,16.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.785555555,0.8393739012585377,4.0,3.318611111,2.0,0.5025,0.0
2024-05-21,Frac 90,West Texas,75,75,21.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.207222224,0.9340181037492415,11.0,21.634722221,12.0,1.162499999,0.0
2024-05-22,Frac 10,West Texas,55,55,13.440000000000001,1.746388887,1.000555555,1.000555555,0.0,0.745833332,0.0,0.0,9.181666666,0.6826236009227239,6.0,13.450555553,5.0,2.393055555,1.1430555550000001
2024-05-22,Frac 18,Northeast,24,24,21.79,0.086111111,0.0,0.0,14.249444444,0.086111111,0.0,0.0,6.108333334,0.28017021713668505,3.0,21.802222222,3.0,1.243888889,0.0
2024-05-22,Frac 32,West Texas,88,88,10.49,0.004166667,0.0,0.0,0.0,0.004166667,0.0,0.0,9.30361111,0.8866446061620991,11.0,10.493055555,20.0,1.015555556,0.0
2024-05-22,Frac 38,Central,1,0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-22,Frac 39,Central,38,38,19.330000000000002,4.626111112,1.021111111,0.044722222,0.0,3.605000001,0.0,0.976388889,13.219166666,0.6849506317649368,4.0,19.299444446,6.0,1.3427777779999999,0.0
2024-05-22,Frac 40,Central,32,32,8.53,0.703333333,0.0,0.0,0.0,0.703333333,0.0,0.0,6.480555555,0.76177104425494,2.0,8.507222221,6.0,1.2483333330000002,0.0
2024-05-22,Frac 90,West Texas,65,65,18.05,2.464722222,0.921666666,0.921666666,0.0,1.5430555559999999,0.0,0.0,12.915833334,0.7153494669033749,6.0,18.055277779,8.0,1.749166666,0.0
2024-05-23,Frac 08,West,23,23,13.399999999999999,4.209444445,4.209444445,4.209444445,0.0,0.0,0.0,0.0,1.3202777769999998,0.09846695663898236,1.0,13.408333334,2.0,0.5,0.0
2024-05-23,Frac 10,West Texas,39,39,16.55,1.127777778,0.881388889,0.881388889,0.0,0.246388889,0.0,0.0,11.323333334,0.6835697756303308,2.0,16.565000001,8.0,4.046944444,0.0
2024-05-23,Frac 18,Northeast,21,21,12.36,0.0,0.0,0.0,5.214722222,0.0,0.0,0.0,6.197777777000001,0.5014834126809181,3.0,12.358888889,4.0,0.8688888889999999,0.0
2024-05-23,Frac 32,West Texas,84,84,16.06,1.226388889,0.0,0.0,0.0,1.226388889,0.0,0.0,14.112499999,0.8780829258045789,14.0,16.071944442,19.0,0.601944444,0.0
2024-05-23,Frac 38,Central,14,14,20.91,3.983333334,3.983333334,2.185277778,0.0,0.0,0.0,1.798055556,2.818611111,0.13489942701191715,1.0,20.894166665,1.0,1.0,0.0
2024-05-23,Frac 39,Central,43,43,16.55,0.717777777,0.089444444,0.0,0.0,0.628333333,0.0,0.089444444,13.527222223,0.818247500699138,4.0,16.531944444,6.0,2.168333333,0.0
2024-05-23,Frac 40,Central,47,47,14.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9275,0.8703921898084233,7.0,14.852500001000001,7.0,1.780833333,0.0
2024-05-23,Frac 90,West Texas,30,30,23.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.133333332,0.823791747111201,4.0,11.086944442,5.0,1.060555556,0.9375
2024-05-24,Frac 08,West,37,37,12.06,0.6477777779999999,0.013055556,0.013055556,0.0,0.634722222,0.0,0.0,8.415833332,0.6979106678147042,4.0,12.058611109,6.0,2.853333334,0.899166667
2024-05-24,Frac 10,West Texas,34,34,5.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.923888889,0.939275116456657,7.0,5.242222223,3.0,0.295277779,0.0
2024-05-24,Frac 18,Northeast,21,21,22.08,0.165,0.165,0.165,12.555833332999999,0.0,0.0,0.0,7.869444445,0.356863930703858,1.0,22.051666666,4.0,1.328611111,0.0
2024-05-24,Frac 32,West Texas,85,85,17.03,1.210555556,0.873055556,0.873055556,0.0,0.33749999999999997,0.0,0.0,14.57361111,0.8559984336250869,14.0,17.025277778,18.0,1.154444445,0.0
2024-05-24,Frac 38,Central,27,27,8.97,1.3830555560000002,0.991388889,0.991388889,0.0,0.391666667,0.0,0.0,5.420277779,0.6043421704598302,2.0,8.968888891,3.0,2.033055556,0.533055556
2024-05-24,Frac 39,Central,44,44,11.82,1.055277778,0.0,0.0,0.0,1.055277778,0.0,0.0,7.487777778,0.6344528914616493,5.0,11.801944445,5.0,3.1319444450000002,0.0
2024-05-24,Frac 40,Central,46,46,14.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.305555556,0.7997641972694194,7.0,14.136111112,7.0,2.7283333339999998,0.0
2024-05-24,Frac 90,West Texas,10,10,4.72,1.849166666,1.4908333329999999,1.4908333329999999,0.0,0.358333333,0.0,0.0,2.780833333,0.5892289583204231,0.0,4.719444443,3.0,0.0,0.0
2024-05-25,Frac 08,West,35,35,15.36,3.990277778,0.0,0.0,0.0,3.990277778,0.0,0.0,8.418333333,0.5483462401609018,3.0,15.352222221,5.0,2.673611111,0.0
2024-05-25,Frac 10,West Texas,26,26,12.219999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.920277777999999,0.730023415002661,1.0,12.219166666,6.0,3.284444444,2.958888888
2024-05-25,Frac 18,Northeast,26,26,6.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.419444445,0.6447037848285923,3.0,6.855,4.0,2.330555555,0.0
2024-05-25,Frac 32,West Texas,86,86,13.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.821944445,0.945745487229099,20.0,13.557500002,13.0,0.57138889,0.0
2024-05-25,Frac 38,Central,41,41,13.96,2.916111112,1.624166667,1.618888889,0.0,1.291944445,0.0,0.005277778,9.7775,0.7017064709778951,6.0,13.93388889,5.0,1.03,0.0
2024-05-25,Frac 39,Central,45,45,16.32,2.334722222,0.5994444440000001,0.5994444440000001,0.0,1.735277778,0.0,0.0,11.932500000000001,0.7309839022962114,5.0,16.323888888,6.0,1.948611111,0.0
2024-05-25,Frac 40,Central,39,39,12.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.291944445,0.7468908389241581,6.0,12.440833333,5.0,3.031666667,0.0
2024-05-25,Frac 90,West Texas,49,49,13.69,1.804166666,1.748333333,1.748333333,0.0,0.055833333,0.0,0.0,10.948888889000001,0.7995294022661489,9.0,13.694166666000001,6.0,0.505277777,0.0
2024-05-26,Frac 08,West,46,46,14.83,4.515277778,3.096111111,1.662777778,0.0,1.4191666669999998,0.0,1.433333333,8.33861111,0.5619430924713817,3.0,14.838888887,5.0,1.730277778,0.0
2024-05-26,Frac 10,West Texas,33,33,11.959999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.269444444,0.7737612169129443,4.0,11.979722221,5.0,2.569999999,2.366666666
2024-05-26,Frac 18,Northeast,20,20,13.52,10.71694444,10.71694444,10.71694444,0.0,0.0,0.0,0.0,1.6472222220000001,0.12190358724214749,2.0,13.512499995,2.0,1.0,0.0
2024-05-26,Frac 32,West Texas,90,90,15.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.85111111,0.9608914450905859,14.0,15.455555553,20.0,0.445833333,0.0
2024-05-26,Frac 38,Central,27,27,16.67,5.59361111,4.961666666,4.961666666,0.0,0.6319444439999999,0.0,0.0,9.451666666,0.5668354767866254,3.0,16.674444443,4.0,1.5,0.0
2024-05-26,Frac 39,Central,40,40,16.29,0.220277778,0.062777778,0.062777778,0.0,0.1575,0.0,0.0,13.298611111,0.8166589905252201,3.0,16.284166666,7.0,2.618611111,0.0
2024-05-26,Frac 40,Central,25,25,16.29,7.164166667,7.089166667,7.089166667,0.0,0.075,0.0,0.0,7.472222223,0.4592402902551912,4.0,16.270833334,4.0,1.548888888,0.0
2024-05-26,Frac 90,West Texas,2,2,22.959999999999997,22.965000003,22.965000003,22.965000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.965000003,0.0,0.0,0.0
2024-05-27,Frac 08,West,41,41,13.59,3.357500001,3.357500001,2.1175,0.0,0.0,0.0,1.240000001,8.798055554,0.6476566333585763,5.0,13.584444443,6.0,1.12861111,0.0
2024-05-27,Frac 10,West Texas,6,6,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38638889,0.0,0.372222223,0.066666667
2024-05-27,Frac 32,West Texas,71,71,12.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.085000000999999,0.8649913519617487,14.0,8.190833335999999,11.0,0.985555556,0.0
2024-05-27,Frac 38,Central,26,26,11.89,5.819999999999999,5.596666667,5.596666667,0.0,0.223333333,0.0,0.0,4.492499999,0.37745052273293456,2.0,11.902222221,3.0,1.483055556,0.0
